brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen,price
15.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,18.0,12.0,36490.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,8,0,512,2.0,12.0,8.0,1,0,1,1,0,0,1,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,57990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,1.0,6.0,2.0,1,1,1,1,1,0,0,0,0,2.0,45.0,1920.0,1080.0,1,0,2.0,18.0,11.0,35990.0
15.0,2.0,3.0,1.0,1.0,157,1.0,1,0,16,0,512,1.0,12.0,4.0,1,1,1,1,1,0,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,20.0,11.0,61601.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,13.0,67990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,0.0,8.0,8.0,1,1,1,0,1,0,0,1,0,3.0,45.0,1920.0,1080.0,2,0,0.0,5.0,5.0,59990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,8.0,4.0,1,1,1,0,1,0,0,1,0,3.0,36.0,1920.0,1080.0,1,0,2.0,19.0,11.0,44990.0
9.0,2.0,3.0,2.0,2.0,243,0.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,0,0,6.0,63.0,2880.0,1800.0,0,0,2.0,20.0,13.0,164990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,0,0,6.0,87.0,1920.0,1080.0,0,1,2.0,21.0,12.0,304990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,1,0,2.0,18.0,11.0,36490.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,1024,1.0,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,12.0,44090.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,4.0,4.0,1,1,1,1,1,0,1,0,0,3.0,47.0,1920.0,1080.0,0,0,0.0,4.0,7.0,41990.0
14.0,2.0,3.0,1.0,0.0,189,0.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,80.0,1600.0,2560.0,0,0,2.0,20.0,13.0,124199.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,59990.0
15.0,2.0,3.0,1.0,2.0,157,1.0,1,1,16,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,4.0,52.5,1920.0,1200.0,0,0,2.0,20.0,12.0,82990.0
15.0,2.0,0.0,1.0,1.0,157,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,65990.0
13.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,512,1.0,24.0,14.0,1,0,1,1,1,0,1,0,0,3.0,70.0,1920.0,1080.0,2,0,2.0,20.0,13.0,66990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,1,0,1,0,3.0,52.4,1920.0,1080.0,0,0,2.0,19.0,11.0,53990.0
10.0,2.0,1.0,1.0,1.0,100,1.0,1,0,8,0,512,0.0,10.0,6.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,2.0,18.0,12.0,56600.0
14.0,2.0,3.0,1.0,2.0,162,0.0,1,1,8,0,512,1.0,12.0,12.0,1,0,1,1,1,1,1,0,0,4.0,72.0,1200.0,1920.0,0,0,2.0,19.0,13.0,127000.0
7.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,8.0,4.0,1,1,1,0,1,0,0,0,0,4.0,70.58211920529801,1920.0,1080.0,0,0,2.0,19.0,11.0,80990.0
15.0,2.0,1.0,1.0,2.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,52990.0
15.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,8.0,4.0,1,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,20.0,3.0,73889.0
10.0,2.0,2.0,1.0,0.0,137,1.0,1,0,8,0,512,2.0,12.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,2.0,19.0,11.0,67999.0
7.0,2.0,2.0,1.0,0.0,141,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1600.0,0,0,2.0,20.0,13.0,173990.0
7.0,2.0,2.0,1.0,0.0,141,1.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,2560.0,1600.0,0,0,2.0,20.0,13.0,163790.0
10.0,2.0,1.0,1.0,2.0,112,1.0,1,0,8,0,512,1.0,4.0,4.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,2.0,17.0,3.0,29490.0
15.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,1.0,6.0,2.0,1,1,1,0,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,11.0,38889.0
2.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,3.0,45.0,1920.0,1080.0,1,0,2.0,18.0,12.0,34990.0
7.0,2.0,1.0,1.0,2.0,162,0.0,1,1,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,54.0,1920.0,1200.0,1,0,2.0,19.0,13.0,76490.0
13.0,2.0,1.0,1.0,2.0,157,1.0,0,0,16,0,512,1.0,12.0,4.0,1,0,1,1,1,0,0,0,0,2.0,50.0,1920.0,1080.0,0,0,2.0,20.0,11.0,48990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,12.0,66499.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,19.0,13.0,72450.0
7.0,2.0,1.0,1.0,2.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,2.0,20.0,13.0,81989.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,1,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,0.0,5.0,5.0,76990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,256,1.0,4.0,2.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,14.0,3.0,26990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,0,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,2.0,19.0,13.0,63990.0
10.0,1.0,0.0,1.0,2.0,157,1.0,1,0,8,0,512,0.0,16.0,8.0,1,0,1,1,1,0,1,1,0,3.0,45.0,1920.0,1080.0,0,0,0.0,5.0,5.0,47990.0
16.0,2.0,3.0,3.0,0.0,178,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,1,1,1,1,1,1,1,0,3.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,247999.0
7.0,2.0,1.0,1.0,0.0,142,0.0,1,1,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,6.0,86.0,1920.0,1200.0,0,0,2.0,19.0,13.0,93990.0
7.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,1024,256,1.0,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,1,0,2.0,18.0,11.0,43750.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,0.0,4.0,5.0,54990.0
10.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,0.0,12.0,68990.0
15.0,1.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,0,1,0,0,1,0,2.0,38.0,1920.0,1080.0,1,0,2.0,18.0,12.0,35418.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,1024,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,89990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,1024,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,19.0,12.0,79990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,24.0,10.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,20.0,12.0,85990.0
10.0,2.0,3.0,1.0,1.0,112,1.0,0,0,8,0,512,1.0,4.0,2.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1366.0,768.0,0,0,2.0,15.0,3.0,28990.0
2.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,8.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,48990.0
2.0,2.0,1.0,1.0,2.0,112,1.0,0,0,8,0,512,0.0,4.0,4.0,1,0,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,0.0,4.0,3.0,28990.0
2.0,2.0,1.0,1.0,2.0,112,1.0,0,0,8,0,512,0.0,4.0,2.0,1,0,1,0,1,0,0,1,0,3.0,36.0,1366.0,768.0,0,0,0.0,1.0,3.0,24990.0
2.0,2.0,3.0,1.0,0.0,283,0.0,1,0,16,0,1024,0.0,12.0,8.0,1,0,1,1,1,0,0,0,0,4.0,70.58211920529801,3840.0,2400.0,0,0,0.0,6.0,7.0,107399.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,1920.0,1080.0,0,0,2.0,20.0,13.0,149490.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,3.0,56.0,1920.0,1080.0,0,0,2.0,20.0,13.0,115490.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,14.0,1,0,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,2.0,20.0,13.0,117990.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,20.0,10.0,1,0,1,1,1,0,0,1,0,3.0,56.0,1920.0,1080.0,0,0,2.0,19.0,13.0,88480.0
2.0,2.0,3.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,1,1,0,0,3.0,50.0,1920.0,1080.0,0,0,2.0,19.0,13.0,62990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,16,0,512,1.0,12.0,10.0,1,0,1,1,0,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,2.0,19.0,13.0,58990.0
2.0,2.0,3.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,12.0,6.0,1,0,1,1,1,1,1,0,0,3.0,50.0,1920.0,1080.0,0,0,2.0,18.0,13.0,49990.0
4.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,1024,2.0,16.0,8.0,1,1,1,1,1,1,0,1,0,4.0,90.0,2560.0,1440.0,0,0,0.0,5.0,6.0,110000.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1080.0,0,0,2.0,20.0,13.0,129990.0
4.0,2.0,2.0,1.0,2.0,216,0.0,1,0,32,0,1024,2.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,76.0,2560.0,1600.0,0,0,0.0,9.0,7.0,197990.0
2.0,2.0,1.0,1.0,2.0,157,0.0,1,0,8,0,512,2.0,12.0,10.0,1,0,1,1,1,1,1,1,0,3.0,50.0,1920.0,1080.0,0,0,2.0,19.0,13.0,59990.0
2.0,2.0,1.0,1.0,2.0,157,0.0,1,0,16,0,512,2.0,12.0,10.0,1,0,1,1,1,1,1,1,0,3.0,50.0,1920.0,1080.0,0,0,2.0,19.0,13.0,61999.0
4.0,2.0,2.0,1.0,0.0,170,1.0,1,0,16,0,1024,2.0,64.0,16.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1440.0,0,0,0.0,9.0,7.0,225960.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1080.0,0,0,2.0,20.0,13.0,133990.0
4.0,2.0,2.0,1.0,2.0,216,0.0,1,0,32,0,1024,2.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,76.0,2560.0,1600.0,0,0,0.0,9.0,7.0,266990.0
4.0,2.0,2.0,1.0,0.0,142,0.0,1,0,16,0,1024,2.0,20.0,10.0,1,0,1,1,1,1,0,1,0,4.0,70.58211920529801,1920.0,1200.0,0,0,2.0,19.0,13.0,143690.0
4.0,2.0,2.0,1.0,0.0,127,1.0,1,0,16,0,1024,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,4.0,90.0,1920.0,1080.0,0,0,0.0,9.0,7.0,134990.0
0.0,2.0,3.0,1.0,1.0,145,0.0,1,0,16,0,1024,0.0,16.0,8.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1200.0,0,0,0.0,9.0,7.0,139990.0
4.0,2.0,2.0,1.0,2.0,225,0.0,0,1,16,0,1024,2.0,16.0,8.0,1,0,0,1,1,1,0,0,0,4.0,75.0,2560.0,1600.0,0,0,0.0,8.0,7.0,175900.0
4.0,2.0,2.0,1.0,2.0,216,0.0,1,0,16,0,1024,2.0,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,76.0,2560.0,1600.0,0,0,0.0,5.0,7.0,149990.0
4.0,2.0,2.0,1.0,2.0,225,0.0,0,1,16,0,1024,2.0,24.0,14.0,0,0,0,1,1,1,0,0,0,4.0,56.0,2560.0,1600.0,0,0,2.0,21.0,13.0,209990.0
15.0,2.0,1.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,45.0,1920.0,1080.0,1,0,2.0,19.0,12.0,54990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,63.0,1920.0,1080.0,1,0,0.0,4.0,7.0,63890.0
4.0,2.0,2.0,1.0,0.0,189,0.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,90.0,2560.0,1600.0,0,0,2.0,21.0,13.0,179990.0
4.0,2.0,2.0,1.0,0.0,189,1.0,1,0,16,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,4.0,70.58211920529801,2560.0,1600.0,0,0,2.0,21.0,13.0,169990.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,18.0,12.0,1,0,1,1,1,0,0,1,0,3.0,56.0,1920.0,1080.0,0,0,2.0,19.0,12.0,70490.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,18.0,12.0,40810.0
4.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,18.0,12.0,1,1,1,1,1,1,1,1,0,3.0,70.0,2880.0,1620.0,0,0,2.0,19.0,13.0,122990.0
7.0,2.0,2.0,1.0,0.0,216,1.0,1,0,16,0,1024,2.0,30.0,16.0,1,1,1,1,1,1,0,1,1,6.0,86.0,2560.0,1600.0,0,0,2.0,20.0,13.0,220490.0
12.0,2.0,0.0,1.0,0.0,189,2.0,1,1,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,1,0,0,6.0,84.0,2520.0,1680.0,0,0,2.0,19.0,13.0,185990.0
12.0,2.0,1.0,1.0,1.0,264,2.0,1,1,16,0,1024,1.0,18.0,12.0,0,0,1,1,1,1,1,0,0,6.0,60.0,3120.0,2080.0,0,2,2.0,20.0,13.0,184990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,13.0,66990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,19.0,12.0,72990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,1024,256,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,77990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,0.0,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,0.0,1.0,3.0,34990.0
10.0,1.0,1.0,1.0,2.0,112,1.0,1,0,8,0,256,0.0,4.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,0.0,3.0,3.0,18990.0
4.0,2.0,3.0,1.0,1.0,212,1.0,1,0,16,0,512,1.0,24.0,14.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1620.0,1,0,2.0,20.0,13.0,105990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,13.0,64999.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,19.0,13.0,59990.0
7.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,1024,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,6.0,84.42653061224489,1920.0,1080.0,0,0,0.0,9.0,6.0,132199.0
2.0,2.0,1.0,1.0,2.0,157,1.0,1,0,16,0,512,0.0,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,1,0,0.0,4.0,7.0,54990.0
16.0,2.0,3.0,2.0,0.0,194,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,0,1,1,0,4.0,99.9,2560.0,1600.0,0,0,2.0,20.0,13.0,234990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,20.0,13.0,77490.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,12.0,54990.0
4.0,2.0,1.0,1.0,1.0,141,1.0,1,0,16,0,512,1.0,6.0,2.0,1,0,1,1,1,0,1,0,0,2.0,39.840625,1920.0,1080.0,2,0,2.0,18.0,11.0,42990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,8,0,512,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,0.0,5.0,5.0,67990.0
15.0,2.0,2.0,1.0,1.0,141,1.0,1,0,16,0,512,2.0,16.0,8.0,1,0,1,1,1,0,0,1,0,3.0,45.0,1920.0,1080.0,1,0,0.0,5.0,5.0,73990.0
7.0,2.0,2.0,1.0,0.0,204,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,6.0,97.0,3200.0,1800.0,0,0,2.0,21.0,13.0,367590.0
7.0,2.0,2.0,1.0,0.0,229,1.0,1,0,32,0,1024,2.0,24.0,14.0,1,0,1,1,1,1,0,1,0,6.0,90.0,3200.0,1800.0,0,0,2.0,21.0,13.0,379990.0
15.0,2.0,0.0,3.0,2.0,157,1.0,1,0,16,0,512,2.0,12.0,4.0,1,1,1,1,1,1,0,1,0,3.0,50.0,1920.0,1080.0,0,0,2.0,20.0,11.0,119990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,18.0,12.0,40990.0
2.0,2.0,1.0,1.0,2.0,135,1.0,0,0,8,0,256,1.0,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,42.0,1366.0,768.0,0,0,2.0,15.0,3.0,23490.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,13.0,62990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,6.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,18.0,13.0,47490.0
10.0,2.0,0.0,1.0,2.0,112,1.0,1,0,8,0,512,1.0,8.0,4.0,1,1,1,1,1,1,1,1,0,3.0,45.0,1366.0,768.0,0,0,2.0,19.0,11.0,76990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,1024,1.0,12.0,10.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,19.0,13.0,67990.0
10.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,6.0,1,0,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,2.0,18.0,13.0,47490.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,1024,256,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,51.0,1920.0,1080.0,0,0,2.0,19.0,12.0,87990.0
4.0,2.0,1.0,1.0,1.0,100,1.0,1,0,8,0,512,1.0,4.0,2.0,1,0,1,0,1,0,0,0,0,2.0,37.0,1366.0,768.0,2,0,2.0,14.0,3.0,28990.0
2.0,2.0,1.0,1.0,1.0,188,1.0,1,0,16,0,1024,2.0,16.0,6.0,1,0,1,1,1,0,0,1,0,4.0,57.0,2560.0,1440.0,0,0,0.0,4.0,6.0,88990.0
2.0,2.0,3.0,1.0,1.0,141,1.0,0,0,8,0,512,2.0,8.0,4.0,1,0,1,0,1,0,0,1,0,3.0,48.0,1920.0,1080.0,0,0,2.0,19.0,11.0,44990.0
4.0,2.0,1.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,6.0,2.0,1,0,1,0,1,0,0,0,0,2.0,37.0,1920.0,1080.0,2,0,2.0,18.0,11.0,36990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,16,0,512,0.0,4.0,4.0,1,0,1,1,1,0,0,0,0,3.0,50.0,1920.0,1080.0,1,0,0.0,4.0,7.0,49990.0
4.0,2.0,3.0,1.0,2.0,243,0.0,0,1,16,0,512,1.0,18.0,12.0,1,0,1,1,1,1,0,0,0,3.0,75.0,2880.0,1800.0,0,0,2.0,20.0,13.0,124990.0
4.0,2.0,3.0,1.0,0.0,142,0.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1200.0,1,0,2.0,19.0,13.0,62990.0
4.0,2.0,3.0,1.0,2.0,243,0.0,1,0,16,0,512,1.0,18.0,12.0,1,0,1,1,1,0,1,0,0,4.0,75.0,2880.0,1800.0,0,0,2.0,20.0,13.0,115990.0
4.0,2.0,3.0,1.0,2.0,243,0.0,1,1,16,0,512,1.0,12.0,12.0,1,0,1,1,1,0,1,0,0,4.0,75.0,2880.0,1800.0,0,0,2.0,19.0,13.0,94990.0
4.0,2.0,3.0,1.0,2.0,162,0.0,1,1,16,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,50.0,1920.0,1200.0,1,0,2.0,19.0,13.0,77990.0
10.0,2.0,0.0,1.0,2.0,157,1.0,1,0,16,0,512,1.0,12.0,10.0,1,0,1,1,1,1,0,1,0,3.0,51.0,1920.0,1080.0,0,0,2.0,19.0,12.0,89999.0
10.0,2.0,2.0,1.0,0.0,182,1.0,1,0,16,0,1024,2.0,16.0,8.0,1,1,1,1,1,0,0,1,0,6.0,83.0,2560.0,1440.0,0,0,0.0,5.0,6.0,125990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,0,0,16,0,512,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,54990.0
4.0,2.0,3.0,1.0,1.0,141,1.0,1,0,8,0,512,1.0,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,2.0,19.0,13.0,58990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,60990.0
16.0,2.0,3.0,2.0,0.0,189,1.0,1,0,32,0,2048,2.0,36.0,24.0,1,1,1,1,1,1,0,1,0,4.0,99.0,2560.0,1600.0,0,0,2.0,21.0,13.0,314490.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,1024,256,2.0,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,11.0,56990.0
4.0,2.0,3.0,1.0,2.0,157,1.0,1,0,8,0,512,1.0,6.0,8.0,1,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,1,0,2.0,13.0,3.0,36990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,8,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,2.0,19.0,12.0,59990.0
16.0,2.0,3.0,2.0,1.0,141,1.0,1,0,16,0,512,2.0,12.0,8.0,1,0,1,1,1,0,0,1,0,3.0,53.5,1920.0,1080.0,1,0,2.0,19.0,12.0,72990.0
